Vivitar 100-200 mm f/ 4 Close focusing auto ,100, 200,4.0,4.0,22,22,0.9
Helios 44M-4 58 mm f/ 2 MC ,58,58,2.0,2.0,16,16,0.5
Yashica ML 28-85 mm f/ 3.5-4.5 ,28, 85,3.5, 4.5,22,22,1.7
Chinonflex 100 mm f/ 2.8 Auto Reflex ,100,100,2.8,2.8,22,22,1.2
Yashica ML Zoom 35-70 mm f/ 3.5-4.5 ,35, 70,3.5, 4.8,22,22,0.7
Porst Tele X-M D 135 mm f/ 2.8 GMC ,135,135,2.8,2.8,22,22,0.93
Voigtländer Color-Skopar 50 mm f/ 2.8 ,50,50,2.8,2.8,22,22,0.6
Auto Revuenon MC 300 mm f/ 5.6 ,300,300,5.6,5.6,22,22,4.5
SMC Pentax-M 200 mm f/ 4 ,200,200,4.0,4.0,32,32,200
Solitel 75-150 mm f/ 3.9 MC (Tokina) ,75, 150,3.9,3.9,22,22,2
Revuenon 80-205 mm f/ 4.5 Auto MC Macro ,80, 205,4.5,4.5,32,32,1.2
smc Pentax-M 100 mm f/ 2.8 ,100,100,2.8,2.8,22,22,1
Carl Zeiss Jena Prakticar 35 mm f/ 2.4 MC ,35,35,2.4,2.4,22,22,0.19
Imado 135 mm f/ 2.8 MC ,135,135,2.8,2.8,22,22,1.5
Samyang 135 mm f/ 2.0 ED UMC ,135,135,2.0,2.0,22,22,0.8
Tamron SP 15-30 mm f/ 2.8 Di VC USD ,15, 30,2.8,2.8,22,22,0.28
Soligor 200 mm f/ 4 Auto ,200,200,4.0,4.0,22,22,3
Fuji EBC X-Fujinon-Z 85-225 mm f/ 4.5 DM ,85, 230,4.5,4.5,22,22,1.6
Super-Multi-Coated Takumar 6x7 105 mm f/ 2.4 ,105,105,2.4,2.4,22,22,1
Petri 28 mm f/ 2.0 MC ,28,28,2.0,2.0,16,16,0.3
Canon FDn 70-150 mm f/ 4.5 ,70, 150,4.5,4.5,32,32,1.5
Vivitar 50 mm f/ 1.9 Auto ,50,50,1.9,1.9,16,16,0.5
Rokinon 28-80 mm f/ 2.8-4 MC Auto ,28, 80,2.8, 4.0,16,16,
Varexon 28 mm f/ 2.8 HC ,28,28,2.8,2.8,22,22,
Samyang 100 mm f/ 2.8 ED UMC Macro ,100,100,2.8,2.8,32,32,0.307
Meopta Openar 80 mm f/ 2.8 ,80,80,2.8,2.8,16,16,1.3
Seimar 28-70 mm f/ 3.5-3.8 MC Auto ,28, 70,3.5, 3.8,16,16,0.25
Canon FDn 135 mm f/ 3.5 ,135,135,3.5,3.5,32,32,1.3
Rikenon 35 mm f/ 2.8 Auto ,35,35,2.8,2.8,16,16,0.4
Carl Zeiss Jena Sonnar 135 mm f/ 4 (2) ,135,135,4.0,4.0,22,22,1
Cosinon 50 mm f/ 1.7 MC Auto ,50,50,1.7,1.7,22,22,0.4
RMC Tokina 35-105 mm f/ 3.5 Close Focusing Zoom ,35, 105,3.5,3.5,16,16,1.4
Fokinar 400 mm f/ 6.3 ,400,400,6.3,6.3,32,32,8
Tokina 28-70 mm f/ 4 RMC II ,28, 70,4.0,4.0,22,22,0.25
Revuenon 75-205 mm f/ 3.5 Auto ,75, 205,3.5,3.5,22,22,1.7
Soligor ,35, 70,2.5, 3.5,22,22,1
Soligor 35-70 mm f/ 2.5-3.5 ,35, 70,2.5, 3.5,22,22,1
Super-Multi-Coated Takumar 55 mm f/ 1.8 ,55,55,1.8,1.8,16,16,0.45
Petri 35 mm f/ 2.8 C.C Auto ,35,35,2.8,2.8,22,22,
Vivitar 28-70 mm f/ 3.9-4.8 MC Macro Focusing Zoom ,28, 70,3.9, 4.8,22,22,0.8
Carl Zeiss Distagon T* FE 35 mm f/ 1.4 ZA ,35,35,1.4,1.4,16,16,0.3
Sony FE 28 mm f/ 2 ,28,28,2.0,2.0,22,22,0.29
Sony FE 90 mm f/ 2.8 Macro G OSS ,90,90,2.8,2.8,22,22,0.28
Isco-Göttingen Westron 35 mm f/ 3.5 (Exakta style) ,35,35,3.5,3.5,22,22,0.5
SUN Wide YS-28 28 mm f/ 2.8 ,28,28,2.8,2.8,22,22,0.3
Super-Multi-Coated Takumar 24 mm f/ 3.5 ,24,24,3.5,3.5,16,16,0.25
Jupiter-100T 100 mm f/ 2.5 ,100,100,2.5,2.5,32,32,1.15
Tamron AF 80-210 mm f/ 4-5.6 model 178D ,80, 210,4.5, 5.6,22,22,1.5
Samsung NX 50–200 mm f/ 4–5.6 OIS ,50, 200,4.0, 5.6,22,22,0.98
Minolta MD 100-300 mm f/ 5.6 ,100, 300,5.6,5.6,32,32,1.5
Vega-9 50 mm f/ 2.1 ,50,50,2.2,2.2,22,22,0.9
Tele-Takumar 300 mm f/ 6.3 ,300,300,6.3,6.3,22,22,5.5
Carl Zeiss Jena Flektogon 20 mm f/ 4 ,20,20,4.0,4.0,22,22,0.16
Tele-Takumar 200 mm f/ 5.6 ,200,200,5.6,5.6,22,22,2.5
Auto-Takumar 85 mm f/ 1.8 ,85,85,1.8,1.8,16,16,0.85
A. Schacht Ulm Edixa-Travenar-A 50 mm f/ 2.8 ,50,50,2.8,2.8,22,22,0.5
A. Schacht Ulm Edixa-Mat-Travenar 135 mm f/ 3.5 ,135,135,3.5,3.5,32,32,1.5
A. Schacht Ulm Edixa-Mat-Travenar 135 mm f/ 3.5 ,135,135,3.5,3.5,32,32,1.5
Chinon 55 mm f/ 1.4 Multi-Coated ,55,55,1.4,1.4,16,16,0.5
Enna München Tele-Ennalyt 240 mm f/ 4.5 ,240,240,4.5,4.5,22,22,3
Isco-Göttingen Edixa-Westanar 180 mm f/ 4.5 ,180,180,4.5,4.5,22,22,1.5
Pentacon 300 mm f/ 4 ,300,300,4.0,4.0,22,22,3.6
SMC Pentax 35 mm f/ 3.5 ,35,35,3.5,3.5,22,22,0.35
SMC Pentax 50 mm f/ 1.4 ,50,50,1.4,1.4,22,22,0.45
Konica Hexanon AR 200 mm f/ 3.5 (Preset) ,200,200,3.5,3.5,22,22,2.5
Konica Hexanon AR 200 mm f/ 3.5 (EE/AE) ,200,200,3.5,3.5,16,16,2.5
Makinon 300 mm f/ 4 MC Auto ,300,300,4.0,4.0,22,22,4
Vivitar Mirror 800 mm f/ 8.0 DX ,800,800,8.0,8.0,8.0,8.0,1.74
SMC Pentax-F 50 mm f/ 1.7 ,50,50,1.7,1.7,22,22,0.45
Vivitar 21 mm f/ 3.8 Auto ,21,21,3.8,3.8,16,16,0.3
SMC Pentax-A 35 mm f/ 2.8 ,35,35,2.8,2.8,22,22,0.30
Mamiya-Sekor 55 mm f/ 2 ,55,55,2.0,2.0,16,16,0.50
Chinon 135 mm f/ 2.8 Auto ,135,135,2.8,2.8,22,22,1.5
Optomax 400 mm f/ 6.3 ,400,400,6.3,6.3,22,22,
Sears 300 mm f/ 5.5 ,300,300,5.5,5.5,22,22,
Vorn 200 mm f/ 4.5 ,200,200,4.5,4.5,22,22,
Chinar 28 mm f/ 2.8 ,28,28,2.8,2.8,22,22,0.25
Domiplan 50 mm f/ 2.8 ,50,50,2.8,2.8,22,22,0.75
Minolta MD 50 mm f/ 1.7 ,50,50,1.7,1.7,22,22,0.45
Soligor 100 mm f/ 2.8 Auto ,100,100,2.8,2.8,22,22,
Karl Gener 135 mm f/ 2.8 Auto ,135,135,2.8,2.8,22,22,
3M-6A 500 mm f/ 6.3 ,500,500,6.3,6.3,6.3,6.3,4.5
Hanimex 21 mm f/ 3.8 Wide-Auto ,21,21,3.8,3.8,16,16,0.3
WEP WMC Auto Weiton 28 mm f/ 2.8 ,28,28,2.8,2.8,22,22,0.3
Cosinon 55 mm f/ 1.8 Auto ,55,55,1.8,1.8,16,16,0.5
Cosinon 50 mm f/ 1.9 Auto ,50,50,1.9,1.9,16,16,0.5
Accura Diamatic 28 mm f/ 3.5 ,28,28,3.5,3.5,16,16,0.25
Tair-41M 50 mm f/ 2 ,50,50,2.0,2.0,22,22,0.7
Nikon Nikkor 135 mm f/ 2.8 Ai-s ,135,135,2.8,2.8,32,32,1.3
SMC ,205, 210,3.5,3.5,22,22,
SMC Pentax-A 35-105 mm f/ 3.5 ,35, 105,3.5,3.5,22,22,0.25
PZO Janpol Color 55 mm f/ 5.6 ,55,55,5.6,5.6,16,16,
Meopta Anaret 50 mm f/ 4.5 ,50,50,4.5,4.5,16,16,
Meopta Mirar 35 mm f/ 3.5 ,35,35,3.5,3.5,22,22,
Isco-Gottingen Westrocolor 50 mm f/ 1.9 ,50,50,1.9,1.9,22,22,0.5
Pentax-110 24 mm f/ 2.8 ,24,24,2.8,2.8,2.8,2.8,0.35
Super Varexon 35 mm f/ 2.8 ,35,35,2.8,2.8,16,16,0.25
Canon TV Zoom  V6x17 17-102 mm f/ 2.0 ,17, 105,2.0,2.0,16,16,1.4
Sony G 27 mm f/ 2.0 ,28,28,2.0,2.0,2.0,2.0,70
Olympus AF 9-36 mm f/ 2-2.4 ,9, 37,2.0, 2.4,11,11,0.35
Mamiya Sekor C 80 mm f/ 4 Macro N ,80,80,4.0,4.0,22,22,0.36
Albinar Special 35 mm f/ 2.8 MC Auto ,35,35,2.8,2.8,16,16,0.5
Revuenon 50 mm f/ 1.9 Auto ,50,50,1.9,1.9,16,16,0.5
Canon FDn 28 mm f/ 2 ,28,28,2.0,2.0,22,22,0.3
Canon FDn 100 mm f/ 2 ,100,100,2.0,2.0,32,32,1
Sigma MF 180 mm f/ 5.6 APO Macro ,180,180,5.6,5.6,22,22,
Meopta Meostigmat 50 mm f/ 1.0 ,50,50,1.0,1.0,1.0,1.0,
Meopta Meostigmat 70 mm f/ 1.4 ,70,70,1.4,1.4,1.4,1.4,
Sigma AF 100-300 mm f/ 4 D EX IF APO ,100, 300,4.0,4.0,32,32,1800
Maginon-Serie G 80-200 mm f/ 4 Auto MC ,80, 200,4.0,4.0,22,22,1.3
Hoya HMC 80-200 mm f/ 4 ,80, 200,4.0,4.0,22,22,1.8
Hoya HMC Zoom 35-75 mm f/ 4 ,35, 75,4.0,4.0,22,22,0.8
Holga HL 60 mm f/ 8 ,60,60,8.0,8.0,8.0,8.0,1.5
Optomax 135 mm f/ 2.8 Telephoto ,135,135,2.8,2.8,22,22,1.8
Vivitar AF 70-210 mm f/ 4.5-5.6 MC (Cosina) ,70, 210,4.5, 5.6,22,22,130
Meyer-Optic Görlitz Trioplan N 100 mm f/ 2.8 ,100,100,2.8,2.8,22,22,1.2
Vivitar Series 1 70-210 mm f/ 2.8-4 VMC Macro Qdos ,70, 210,2.8, 4.0,22,22,1.1
Canon EF-S 24 mm f/ 2.8 STM ,24,24,2.8,2.8,22,22,0.16
Lensbaby Sweet 35 Optic ,35,35,2.5,2.5,22,22,0.19
Lensbaby Edge 80 Optic ,80,80,2.8,2.8,22,22,0.43
Lensbaby Sweet 50 Optic ,50,50,2.5,2.5,22,22,0.381
Lensbaby Edge 50 Optic ,50,50,3.2,3.2,22,22,0.2
Lensbaby Pinhole / Zone plate ,50,50,20,20,20,20,
Lensbaby Single Glass Optic ,50,50,2.0,2.0,22,22,0.45
Lensbaby Plastic Optic ,50,50,2.0,2.0,22,22,0.45
Lensbaby Double Glass Optic ,50,50,2.0,2.0,22,22,0.45
Lensbaby Soft Focus Optic ,50,50,2.0,2.0,22,22,0.45
Lensbaby Spark 50 mm f/ 5.6 ,50,50,5.6,5.6,5.6,5.6,0.33
Lensbaby Velvet 56 mm f/ 1.6 ,56,56,1.6,1.6,16,16,0.127
Lensbaby Velvet 56 mm f/ 1.6 Limited Edition ,56,56,1.6,1.6,16,16,0.127
Super-Multi-Coated Takumar 300 mm f/ 4 ,300,300,4.0,4.0,22,22,5.5
Lensbaby Circular Fisheye 5.8 mm f/ 3.5 ,5.6,5.6,3.5,3.5,22,22,0.0063
Zeiss Loxia Distagon T* 21 mm f/ 2.8 ,21,21,2.8,2.8,22,22,0.25
Zeiss Loxia Biogon T* 35 mm f/ 2 ,35,35,2.0,2.0,22,22,0.3
Zeiss Loxia Planar T* 50 mm f/ 2 ,50,50,2.0,2.0,22,22,0.3
Olympus M.Zuiko Digital ED 300 mm f/ 4.0 IS PRO ,300,300,4.0,4.0,22,22,1.4
Zeiss Milvus Distagon 21 mm f/ 2.8 ZE ,21,21,2.8,2.8,22,22,0.22
Zeiss Milvus Distagon 21 mm f/ 2.8 ZF.2 ,21,21,2.8,2.8,22,22,0.22
Zeiss Milvus Distagon 35 mm f/ 2 ZF.2 ,35,35,2.0,2.0,22,22,0.3
Zeiss Milvus Distagon 35 mm f/ 2 ZE ,35,35,2.0,2.0,22,22,0.3
Zeiss Milvus Distagon 50 mm f/ 1.4 ZE ,50,50,1.4,1.4,16,16,0.45
Zeiss Milvus Distagon 50 mm f/ 1.4 ZF.2 ,50,50,1.4,1.4,16,16,0.45
Zeiss Milvus Distagon 50 mm f/ 2 M ZF.2 ,50,50,2.0,2.0,22,22,0.24
Zeiss Milvus Distagon 50 mm f/ 2 M ZE ,50,50,2.0,2.0,22,22,0.24
Zeiss Milvus Planar 85 mm f/ 1.4 ZE ,85,85,1.4,1.4,16,16,0.8
Zeiss Milvus Planar 85 mm f/ 1.4 ZF.2 ,85,85,1.4,1.4,16,16,0.8
Zeiss Milvus Planar 100 mm f/ 2 M ZF.2 ,100,100,2.0,2.0,22,22,0.44
Zeiss Milvus Planar 100 mm f/ 2 M ZE ,100,100,2.0,2.0,22,22,0.44
Zeiss Batis Distagon 25 mm f/ 2 ,25,25,2.0,2.0,22,22,0.2
Zeiss Batis Sonnar T* FE 85 mm f/ 1.8 ,85,85,1.8,1.8,22,22,0.8
Minolta MD Rokkor-X 50 mm f/ 2 ,50,50,2.0,2.0,16,16,0.5
Minolta MD W.Rokkor 20 mm f/ 2.8 ,20,20,2.8,2.8,22,22,0.2
Tamron SP 35 mm f/ 1.8 Di VC USD ,35,35,1.8,1.8,16,16,0.2
Tamron SP 45 mm f/ 1.8 Di VC USD ,45,45,1.8,1.8,16,16,0.29
Tamron SP 85 mm f/ 1.8 Di VC USD ,85,85,1.8,1.8,16,16,0.8
Lensbaby Twist 60 ,60,60,2.5,2.5,22,22,0.457
Canon EF 100-400 mm f/ 4.5-5.6 L IS II USM ,100, 400,4.5, 5.6,32,32,0.98
Zeiss Batis Distagon 18 mm f/ 2.8  ,18,18,2.8,2.8,22,22,0.25
Zeiss Otus Distagon 28 mm f/ 1.4 ,28,28,1.4,1.4,16,16,0.3
Sony FE 70-300 mm f/ 4.5-5.6 G OSS ,70, 300,4.5, 5.6,22,22,0.9
Sony FE 50 mm f/ 1.8 ,50,50,1.8,1.8,22,22,0.45
Lumix G Vario 12-60 mm f/ 3.5-5.6 ASPH PowerOIS ,12, 60,3.5, 5.6,22,22,0.20
Leica DG Vario-Elmar 100-400 mm f/ 4.0-6.3 ASPH PowerOIS ,100, 400,4.0, 6.3,22,22,1.3
Sigma 30 mm f/ 1.4 DC DN C ,30,30,1.4,1.4,16,16,0.30
Sigma DC 50-100 mm f/ 1.8 HSM Art ,50, 100,1.8,1.8,16,16,0.95
Canon EF-S 18-135 mm f/ 3.5-5.6 IS USM ,18, 135,3.5, 5.6,22,22,0.39
Canon EF-M 15-45 mm f/ 3.5-6.3 IS STM ,15, 45,3.5, 6.3,22,22,0.25
HD Pentax-D FA 15-30 mm f/ 2.8 ED SDM WR ,15, 30,2.8,2.8,22,22,0.28
HD Pentax-D FA 28-105 mm f/ 3.5-5.6 ED DC WR ,28, 105,3.5, 5.6,22,22,0.5
Loreo 35 mm f/ 11 PC ,35,35,11,11,22,22,1
Meyer-Optik Görlitz Figmentum 35 mm f/ 2.0 ,35,35,2.0,2.0,22,22,0.25
Meyer-Optik Görlitz Figmentum 85 mm f/ 2.0 ,85,85,2.0,2.0,22,22,0.85
Meyer-Optik Görlitz Nocturnus 35 mm f/ 0.95 ,35,35,0.9,0.9,22,22,0.3
Meyer-Optik Görlitz Nocturnus 50 mm f/ 0.95 ,50,50,0.9,0.9,22,22,0.5
Subjektiv 65 mm f/ 5 kit ,65,65,5,5,90,90,
Meyer-Optik Görlitz Somnium 85 mm f/ 1.5 ,85,85,1.5,1.5,22,22,0.85
Meyer-Optik Görlitz Trimagon 95 mm f/ 2.6 ,90,90,2.6,2.6,22,22,1.1
Meyer-Optik Görlitz Trioplan 100 mm f/ 2.8 (new) ,100,100,2.8,2.8,22,22,1.1
Meyer-Optik Görlitz Trioplan 50 mm f/ 2.9 (new) ,50,50,2.9,2.9,22,22,0.28
Laowa 105 mm f/ 2 STF ,105,105,2.0,2.0,22,22,0.9
Laowa 60 mm f/ 2.8 2:1 Ultra-Macro  ,60,60,2.8,2.8,22,22,18.5
Laowa 15 mm f/ 4 Wide Angle 1:1 Macro ,15,15,4.0,4.0,32,32,0.12
Zhongyi Mitakon Speedmaster 35 mm f/ 0.95 II ,35,35,0.9,0.9,16,16,0.35
Zhongyi Mitakon Speedmaster 135 mm f/ 1.4 ,135,135,1.4,1.4,16,16,1.6
Zhongyi Mitakon Speedmaster 25 mm f/ 0.95 ,25,25,0.9,0.9,16,16,0.25
Zhongyi Mitakon Speedmaster 85 mm f/ 1.2 ,85,85,1.2,1.2,16,16,1
Zhongyi Mitakon 42.5 mm f/ 1.2 ,42,42,1.2,1.2,16,16,0.45
Zhongyi Mitakon Speedmaster 50 mm f/ 0.95 ,50,50,0.9,0.9,16,16,0.5
Zhongyi Mitakon Creator 135 mm f/ 2.8 II ,135,135,2.8,2.8,22,22,1.5
Zhongyi Mitakon Creator 85 mm f/ 2 ,85,85,2.0,2.0,22,22,0.85
Zhongyi Mitakon Creator 35 mm f/ 2 ,35,35,2.0,2.0,22,22,0.25
Daguerreotype Achromat 64 mm f/ 2.9 Art ,65,65,2.9,2.9,16,16,0.5
Kowa Prominar MFT 8.5 mm f/ 2.8 ,8,8,2.8,2.8,16,16,0.2
Kowa Prominar MFT 12 mm f/ 1.8 ,12,12,1.8,1.8,16,16,0.2
Kowa Prominar MFT 25 mm f/ 1.8 ,25,25,1.8,1.8,16,16,0.25
Samyang 21 mm f/ 1.4 ED AS UMC CS ,21,21,1.4,1.4,22,22,0.28
Samyang 50 mm f/ 1.2 AS UMC CS ,50,50,1.2,1.2,16,16,0.5
Nikon Zoom-Nikkor 70-210 mm f/4.5-5.6 Ai-S ,70, 210,4.5, 5.6,32,32,1.5
Magnon 200 mm f/ 3.3 MC Auto ,200,200,3.3,3.3,16,16,1.8
Meyer-Optik Görlitz Primotar 50 mm f/ 2.8 ,50,50,2.8,2.8,22,22,0.75
Voigtlander Super Wide-Heliar 15 mm f/ 4.5 Aspherical III ,15,15,4.5,4.5,22,22,0.3
Voigtlander Ultra Wide-Heliar 12 mm f/ 5.6 Aspherical III ,12,12,5.6,5.6,22,22,0.5
Voigtlander Hyper Wide-Heliar 10 mm f/ 5.6 Aspherical ,10,10,5.6,5.6,22,22,0.3
Voigtlander Ultra Wide-Heliar 12 mm f/ 5.6 Aspherical II ,12,12,5.6,5.6,22,22,0.5
Voigtlander Heliar 40 mm f/ 2.8 ,40,40,2.8,2.8,22,22,0.5
Voigtlander Nokton 10.5 mm f/ 0.95 ,10.5,10.5,0.9,0.9,16,16,0.17
Samyang 12 mm f/ 2.8 ED AS NCS Fisheye ,12,12,2.8,2.8,22,22,0.2
Arax 80 mm f/ 2.8 MC ,80,80,2.8,2.8,22,22,0.6
Arax 50 mm f/ 2.0 Tilt & Shift ,50,50,2.0,2.0,16,16,0.35
Arax PCS 55 mm f/ 4.5 MC Shift ,55,55,4.5,4.5,22,22,1
Sigma DG 150-600 mm f/ 5-6.3 OS HSM Contemporary ,150, 600,5, 6.3,22,22,2.8
Sigma DC 55-200 mm f/ 4-5.6 ,55, 200,4.0, 5.6,22,22,1.1
Sigma 24 mm f/ 1.4 DG HSM Art ,24,24,1.4,1.4,16,16,0.25
Sony FE 24-70 mm f/ 2.8 GM ,24, 70,2.8,2.8,22,22,0.38
Sony FE 70-200 mm f/ 2.8 GM OSS ,70, 200,2.8,2.8,22,22,0.96
OKP6-70-1 70 mm f/ 1.8 ,70,70,1.8,1.8,1.8,1.8,
Sony FE 85 mm f/ 1.4 GM ,85,85,1.4,1.4,16,16,80
Sony FE 24-240 mm f/ 3.5-6.3 OSS ,24, 240,3.5, 6.3,22,22,0.5
ZEISS Vario-Sonnar T* 24-70 mm f/ 2.8 ZA SSM II ,24, 70,2.8,2.8,22,22,0.34
ZEISS Vario-Sonnar T* 16-35 mm f/ 2.8 ZA SSM II ,16, 35,2.8,2.8,22,22,0.28
Sony FE PZ 28-135 mm f/ 4 G OSS ,28, 135,4.0,4.0,22,22,0.4
ZEISS Vario-Tessar T* FE 16-35 mm f/ 4 ZA OSS ,16, 35,4.0,4.0,22,22,0.28
Sony DT 55-200 mm f/ 4-5.6 SAM II ,55, 200,4.0, 5.6,32,32,0.95
OKP4-110-1 110 mm f/ 1.8 (35KP-1.8/110) ,110,110,1.8,1.8,1.8,1.8,
Biotar Carl Zeiss Jena 25 mm f/ 1.4 Pentaflex ,25,25,1.4,1.4,16,16,0.35
Computar 8 mm f/ 0.8 CS ,8,8,0.8,0.8,0.8,0.8,0.3
Mikroluminar 70 mm m. Iris Winkel Zeiss Göttingen ,70,70,3.5,3.5,3.5,3.5,
Avenir CCTV Auto Iris 16 mm f/ 1.3 ,16,16,1.3,1.3,1.3,1.3,
FED-100 100 mm f/ 6.3 ,100,100,6.3,6.3,12,12,
FED 50 mm f/ 2 ,50,50,2.0,2.0,20,20,
KMZ 28 mm f/ 2 Macro movie ,28,28,2.0,2.0,8.0,8.0,0.17
Vivitar 75-205 mm f/ 3.5-4.5 MC (Tokina) ,75, 205,3.5, 4.5,22,22,1
Kalimar 80-200 mm f/ 4.5-5.6 MC Macro ,80, 200,4.5, 5.6,22,22,1.5
Meteor-S 22-89 mm f/ 2.4 ,22, 90,2.4,2.4,22,22,3
Promaster Spectrum7 70-210 mm f/ 4.5-5.6 MC Auto Macro ,70, 210,4.5, 5.6,22,22,
Industar-23 110 mm f/ 4.5 ,110,110,4.5,4.5,32,32,1.5
Samyang 21 mm T/ 1.5 ED AS UMC CS ,21,21,1.5,1.5,22,22,0.28
Samyang 50 mm T/ 1.3 AS UMC CS ,50,50,1.3,1.3,16,16,0.5
Samyang 100 mm T/ 3.1 VDSLR ED UMC Macro ,100,100,3.1,3.1,32,32,0.307
Samyang 135 mm T/ 2.2 VDSLR ED UMC ,135,135,2.2,2.2,22,22,0.8
Samyang 12 mm T/ 3.1 VDSLR ED AS NCS Fish-eye ,12,12,3.1,3.1,22,22,0.2
Samyang 35 mm T/ 1.5 VDSLR AS UMC II ,35,35,1.5,1.5,22,22,0.3
Samyang 50 mm T/ 1.5 AS UMC ,50,50,1.5,1.5,22,22,0.45
Samyang 85 mm T/ 1.5 VDSLR AS IF UMC II ,85,85,1.5,1.5,22,22,1.1
Samyang 14 mm T/ 3.1 VDSLR ED AS IF UMC II ,14,14,3.1,3.1,22,22,0.28
Samyang 16 mm T/ 2.2 VDLSR ED AS UMC CS II ,16,16,2.2,2.2,22,22,0.2
Lenar-2 LOMO 40-160 mm f/ 3.8 ,40, 160,3.8,3.8,22,22,
PO3-3M 50 mm f/ 2 ,50,50,2.0,2.0,22,22,1.5
35KP 70 mm f/ 1.8 ,70,70,1.8,1.8,1.8,1.8,
35KP 65 mm f/ 1.8 ,65,65,1.8,1.8,1.8,1.8,
Samyang 7.5 mm T/ 3.8 Cine UMC Fish-eye ,7,7,3.8,3.8,22,22,0.09
Samyang 8 mm T/ 3.8 VDSLR UMC Fish-eye CS II ,8,8,3.8,3.8,22,22,0.3
Samyang 10 mm T/ 3.1 VDSLR ED AS NCS CS II ,10,10,3.1,3.1,22,22,0.24
Samyang 12 mm T/ 2.2 Cine NCS CS ,12,12,2.2,2.2,22,22,0.2
Oktagon 135 mm f/ 2.8 ,135,135,2.8,2.8,22,22,1.5
Chinon 55 mm f/ 1.7 MCM Auto ,55,55,1.7,1.7,16,16,0.28
Vega-5U 105 mm f/ 4 ,105,105,4.0,4.0,11,11,0.2
Auto-ALPA 50 mm f/ 1.7 MC ,50,50,1.7,1.7,16,16,0.27
Kindermann color-germany 90 mm f/ 2.8 MC ,90,90,2.8,2.8,2.8,2.8,
Carl Zeiss Jena Biometar 80 mm f/ 2.8 T 1Q ,80,80,2.8,2.8,16,16,0.8
Leitz Wetzlar Colorplan 90 mm f/ 2.5 ,90,90,2.5,2.5,2.5,2.5,
Meyer-Optik Görlitz Diaplan 80 mm f/ 2.8 ,80,80,2.8,2.8,2.8,2.8,
Meyer-Optik Görlitz Diaplan 100 mm f/ 2.8 ,100,100,2.8,2.8,2.8,2.8,
Pentacon AV 80 mm f/ 2.8 ,80,80,2.8,2.8,2.8,2.8,
Pentacon AV 100 mm f/ 2.8 ,100,100,2.8,2.8,2.8,2.8,
Vivitar 100-300 mm f/ 5 ,100, 300,5,5,22,22,2
Soligor 90-230 mm f/ 4.5 Auto-Zoom ,90, 230,4.5,4.5,22,22,2.5
Komura 200 mm f/ 4.5 ,200,200,4.5,4.5,22,22,2.5
Sun 35-140 mm f/ 3.8-5.3 Macro ,35, 140,3.8, 5.3,22,22,2
Sigma MF 100-200 mm f/ 4.5 Zoom-Kappa ,100, 200,4.5,4.5,22,22,2.5
Sigma MF 100-200 mm f/ 4.5 Zoom-Kappa ,100, 200,4.5,4.5,22,22,2.5
Yashica 28 mm f/ 2.8 ,28,28,2.8,2.8,16,16,0.3
Panagor 28 mm f/ 2.8 PMC Auto Wideangle ,28,28,2.8,2.8,16,16,0.3
Mitakon 35-70 mm f/ 3.5-4.5 MC Zoom ,35, 70,3.5, 4.5,22,22,0.8
Sun 35-140mm f/3.8-5.3 ,35, 140,3.8, 5.3,3.8,3.8,2
Sun 35-140mm f/3.8-5.3 ,35, 140,3.8, 5.3,3.8,3.8,2
Soligor Wide-Auto 28 mm f/ 2.8 (2) ,28,28,2.8,2.8,22,22,0.4
Kodak Zeiss №2 120 mm f/ 6.3 Bausch&Lomb ,120,120,6.3,6.3,22,22,
Artar Apochromat 19in. 485 mm f/ 11 C.P. Goerz ,500,500,11,11,90,90,
Rathenower Optische Werke Visionar 55 mm f/ 1.6 ,55,55,1.6,1.6,1.6,1.6,
Carl Zeiss Jena Visionar 55 mm f/ 1.6 ,55,55,1.6,1.6,1.6,1.6,
Rathenower Optische Werke Visionar 60 mm f/ 1.6 ,60,60,1.6,1.6,1.6,1.6,
Carl Zeiss Jena Visionar 60 mm f/ 1.6 ,60,60,1.6,1.6,1.6,1.6,
Rathenower Optische Werke Visionar 65 mm f/ 1.6 ,65,65,1.6,1.6,1.6,1.6,
Rathenower Optische Werke Visionar 71 mm f/ 1.6 ,70,70,1.6,1.6,1.6,1.6,
Rathenower Optische Werke Visionar 77 mm f/ 1.6 ,77,77,1.6,1.6,1.6,1.6,
Carl Zeiss Jena Visionar 77 mm f/ 1.6 ,77,77,1.6,1.6,1.6,1.6,
Rathenower Optische Werke Visionar 84 mm f/ 1.6 ,85,85,1.6,1.6,1.6,1.6,
Carl Zeiss Jena Visionar 84 mm f/ 1.6 ,85,85,1.6,1.6,1.6,1.6,
Rathenower Optische Werke Visionar 92 mm f/ 1.6 ,90,90,1.6,1.6,1.6,1.6,
Carl Zeiss Jena Visionar 92 mm f/ 1.6 ,90,90,1.6,1.6,1.6,1.6,
Rathenower Optische Werke Visionar 100 mm f/ 1.6 ,100,100,1.6,1.6,1.6,1.6,
Carl Zeiss Jena Visionar 100 mm f/ 1.6 ,100,100,1.6,1.6,1.6,1.6,
Rathenower Optische Werke Visionar 109 mm f/ 1.6 ,110,110,1.6,1.6,1.6,1.6,
Carl Zeiss Jena Visionar 109 mm f/ 1.6 ,110,110,1.6,1.6,1.6,1.6,
